Day,Month,Hour,Temperature_mean,Temperature_min,Temperature_max,Temperature_std,Pressure_mean,Pressure_min,Pressure_max,Pressure_std,Humidity_mean,Humidity_min,Humidity_max,Humidity_std,WindDirection_mean,WindDirection_min,WindDirection_max,WindDirection_std,Speed_mean,Speed_min,Speed_max,Speed_std,Radiation_mean,SunDurationMinutes_mean,TimeSunRise_first,TimeSunSet_first
19,11,7,50.083333333333336,48,53,1.6213537179739277,30.429999999999996,30.43,30.43,0.0,27.083333333333332,23,34,3.502163833282434,136.43083333333334,110.3,177.71,20.55349492879201,7.4975,3.37,12.37,2.970366139047508,109.33333333333333,668.0,6.566666666666666,17.7
27,10,15,54.583333333333336,53,56,1.2401124093721436,30.374166666666667,30.37,30.38,0.005149286505442621,88.16666666666667,79,95,5.166911040164105,48.20249999999999,2.73,330.19,89.61633121510022,6.184166666666667,3.37,10.12,2.3752644190923378,429.48083333333335,689.0,6.366666666666666,17.85
18,12,17,45.166666666666664,45,46,0.38924947208076127,30.410833333333333,30.4,30.42,0.005149286505443884,102.0,102,102,0.0,253.02166666666668,208.71,310.95,31.525084913254066,5.9025,3.37,9.0,1.738547591316593,4.415833333333333,656.0,6.85,17.783333333333335
3,12,17,45.0,45,45,0.0,30.300833333333333,30.29,30.31,0.0079296146109875,93.0,93,93,0.0,239.63750000000002,213.84,260.61,22.913185217646696,3.3725,0.0,7.87,2.3980830412492544,12.813333333333333,661.0,6.7,17.716666666666665
14,10,7,57.083333333333336,53,61,2.968266507678524,30.448333333333334,30.44,30.46,0.007177405625649949,20.333333333333332,16,23,2.2292817160908496,149.56833333333333,47.26,357.04,74.42182155955621,5.153333333333333,1.12,10.12,2.7734728257460026,206.59,703.0,6.283333333333333,18.0
2,10,7,52.333333333333336,51,54,1.2309149097933278,30.451666666666668,30.45,30.46,0.0038924947208068047,99.33333333333333,97,100,0.9847319278346627,118.10666666666667,60.36,169.78,38.68670604022038,4.028333333333333,2.25,7.87,1.6919909377219882,242.09916666666666,716.0,6.233333333333333,18.166666666666668
15,11,10,53.583333333333336,53,54,0.5149286505444383,30.49,30.48,30.5,0.006030226891554673,96.5,94,99,1.5666989036012822,115.795,18.31,223.71,48.66823352604298,6.7475,4.5,13.5,2.671632544820761,497.0991666666667,672.0,6.516666666666667,17.716666666666665
1,10,16,53.416666666666664,53,54,0.5149286505444383,30.424166666666668,30.42,30.43,0.005149286505443385,101.0,101,101,0.0,91.15249999999999,2.31,174.08,60.125169457330664,5.246666666666667,2.25,7.87,1.7508456831087675,149.43166666666664,718.0,6.216666666666667,18.183333333333334
23,9,12,60.666666666666664,60,62,0.7784989441615224,30.44666666666667,30.44,30.45,0.0049236596391725755,84.75,82,89,1.8647446815241826,92.12,6.28,130.32,41.6262694592118,7.871666666666666,3.37,15.75,3.254124189766617,403.59833333333336,726.0,6.2,18.3
30,12,8,42.833333333333336,41,45,1.585922922197516,30.32166666666667,30.31,30.33,0.005773502691896271,64.91666666666667,55,78,7.7630632816660405,188.84416666666667,170.05,199.82,11.407603890175691,4.7775,0.0,7.87,2.8017531037808188,110.91250000000001,657.0,6.95,17.9
18,9,9,62.583333333333336,62,63,0.5149286505444383,30.48,30.48,30.48,0.0,61.416666666666664,54,69,4.944387696871038,62.01,11.98,122.45,37.98482974700678,4.216666666666667,2.25,7.87,1.9251603632535197,754.0575,732.0,6.183333333333334,18.383333333333333
29,10,16,49.0,48,50,0.7385489458759976,30.400833333333335,30.39,30.41,0.006685579234215421,102.0,102,102,0.0,79.35833333333333,11.02,359.93,93.60994273466831,5.904166666666666,2.25,10.12,2.6757206619163476,110.71499999999999,687.0,6.383333333333334,17.833333333333332
23,11,13,52.083333333333336,51,53,0.6685579234215212,30.405,30.4,30.41,0.005222329678671103,83.25,80,87,2.005673770264563,110.90833333333335,18.47,338.86,91.09578334052703,7.5925,1.12,15.75,4.185777053959581,778.56,666.0,6.6,17.7
16,11,9,61.333333333333336,61,63,0.6513389472789286,30.486666666666665,30.48,30.49,0.004923659639172792,18.333333333333332,16,21,1.5569978883230453,114.99333333333334,62.28,346.44,76.636763469966,7.498333333333334,2.25,16.87,4.21709256442987,654.7125,671.0,6.533333333333333,17.716666666666665
28,9,8,60.083333333333336,59,61,0.7929614610987573,30.415000000000003,30.41,30.42,0.005222329678671103,59.0,55,64,2.9848100289785484,70.98,33.73,109.91,24.093049167380585,5.153333333333333,1.12,9.0,2.223299486362691,535.6666666666666,721.0,6.216666666666667,18.233333333333334
6,10,16,53.916666666666664,53,54,0.28867513459481314,30.424166666666668,30.42,30.43,0.005149286505443385,100.83333333333333,100,101,0.38924947208076044,129.26333333333335,0.1,353.09,145.45433556045464,2.8091666666666666,0.0,5.62,1.397097369765637,56.02583333333333,712.0,6.25,18.116666666666667
1,12,12,45.0,45,45,0.0,30.4025,30.39,30.41,0.006215815605081741,93.0,93,93,0.0,140.30666666666667,68.4,199.22,40.99513459675502,11.529166666666667,3.37,20.25,4.70361844914652,116.13333333333333,661.0,6.683333333333334,17.7
3,10,18,52.0,52,52,0.0,30.428181818181816,30.42,30.43,0.004045199174778077,100.81818181818181,100,102,0.8738628975053007,116.7690909090909,67.67,188.51,38.37583105407502,5.826363636363637,2.25,10.12,1.9996663358034146,1.8227272727272725,715.0,6.233333333333333,18.15
16,12,10,51.0,48,54,2.132007163556105,30.27333333333333,30.27,30.28,0.004923659639174923,64.41666666666667,52,75,8.36071259830854,166.16416666666666,5.81,320.13,135.20833066442546,3.1841666666666666,1.12,5.62,1.158003441142111,733.9116666666667,656.0,6.833333333333333,17.766666666666666
23,9,7,52.833333333333336,52,53,0.3892494720807609,30.45,30.45,30.45,0.0,100.66666666666667,100,101,0.4923659639173236,105.4825,41.66,167.41,36.06797877871477,3.2783333333333338,1.12,6.75,2.1710107965617946,95.17916666666667,726.0,6.2,18.3
16,9,7,51.0,51,51,0.0,30.448,30.44,30.45,0.004472135954998905,99.4,99,100,0.5477225575051684,67.122,31.25,111.97,28.94918427175453,11.922,7.87,14.62,3.240574023224898,198.714,735.0,6.166666666666667,18.416666666666668
1,10,10,54.916666666666664,54,56,0.792961461098758,30.478333333333335,30.47,30.48,0.0038924947208068047,97.5,95,100,2.067057636527649,94.56916666666666,35.7,185.83,53.467976049957116,5.246666666666667,3.37,12.37,3.0083983456418473,493.2633333333333,718.0,6.216666666666667,18.183333333333334
26,12,7,47.416666666666664,47,48,0.5149286505444376,30.46083333333333,30.45,30.47,0.007929614610988223,101.0,101,101,0.0,143.59666666666666,69.01,172.77,26.999271146166933,8.621666666666666,3.37,13.5,3.1592946086495988,39.58166666666667,656.0,6.916666666666667,17.85
14,9,14,58.166666666666664,55,62,2.5878504008094616,30.409166666666668,30.4,30.42,0.005149286505445006,85.5,74,97,8.361165642964558,179.91166666666666,5.02,309.61,114.46308057688958,8.06,1.12,20.25,5.487408727756166,177.0233333333333,736.0,6.166666666666667,18.433333333333334
14,9,10,57.916666666666664,57,60,0.9003366373785208,30.465833333333332,30.46,30.47,0.005149286505443366,77.91666666666667,74,81,2.0207259421636894,67.6675,14.49,359.18,94.41562805200495,4.965833333333333,2.25,9.0,2.467042610581391,469.695,736.0,6.166666666666667,18.433333333333334
26,11,17,53.916666666666664,52,56,1.505042031024887,30.4325,30.43,30.44,0.0045226701686681935,27.833333333333332,26,30,1.337115846843043,137.68,107.35,187.34,22.295602093849645,10.120833333333334,3.37,19.12,4.317788698213964,52.469166666666666,664.0,6.633333333333333,17.7
2,12,7,45.0,45,45,0.0,30.39,30.38,30.4,0.004264014327112767,93.0,93,93,0.0,148.685,91.38,181.42,32.962600984090486,5.528333333333333,1.12,10.12,2.8960186882035552,5.410833333333334,660.0,6.7,17.7
16,12,17,51.083333333333336,50,53,0.9962049198956229,30.209999999999997,30.2,30.22,0.008528028654225323,35.25,28,42,4.864061153921783,213.3166666666667,193.48,240.17,14.08364320978795,26.52916666666667,18.0,34.87,5.942369374910884,39.538333333333334,656.0,6.833333333333333,17.766666666666666
14,10,8,59.583333333333336,59,61,0.6685579234215195,30.464166666666667,30.46,30.47,0.005149286505443385,40.333333333333336,21,48,8.499554355519127,44.07333333333333,0.12,125.77,37.40148279348715,4.966666666666667,1.12,9.0,3.090214271280269,535.7016666666667,703.0,6.283333333333333,18.0
13,10,18,56.0,54,58,1.2792042981336624,30.450833333333332,30.45,30.46,0.0028867513459490384,31.583333333333332,29,33,1.3789543689024488,128.98833333333332,67.14,187.2,33.96084960746133,4.873333333333334,2.25,9.0,2.4147287946092733,1.9116666666666668,704.0,6.283333333333333,18.016666666666666
6,11,11,65.08333333333333,64,66,0.6685579234215177,30.485833333333332,30.48,30.49,0.005149286505443385,24.916666666666668,24,26,0.7929614610987582,57.29749999999999,14.24,342.63,91.21547826438228,5.435,0.0,9.0,2.5752440308020943,921.6083333333332,680.0,6.433333333333334,17.766666666666666
22,12,11,57.166666666666664,57,58,0.38924947208076044,30.445000000000004,30.44,30.45,0.005222329678669034,81.25,77,87,2.490892501603681,160.16166666666666,16.76,359.82,139.70821924368812,7.216666666666666,2.25,12.37,3.506923887328487,823.1041666666666,656.0,6.883333333333333,17.816666666666666
2,12,10,45.0,45,45,0.0,30.4175,30.41,30.42,0.004522670168666214,93.0,93,93,0.0,202.81166666666664,191.84,212.97,7.959451595240063,6.465833333333333,3.37,11.25,2.2046292548896176,13.8225,660.0,6.7,17.7
7,9,7,50.083333333333336,47,52,1.505042031024887,30.43166666666667,30.43,30.44,0.0038924947208074825,94.91666666666667,94,96,0.66855792342152,135.96916666666667,102.35,175.46,22.156869428662255,6.278333333333333,1.12,10.12,2.733731493542824,252.6258333333333,745.0,6.133333333333334,18.55
17,12,7,39.833333333333336,38,42,1.5275252316519476,30.27333333333333,30.27,30.29,0.006513389472790257,92.0,89,94,1.8090680674665807,117.95916666666666,17.76,176.74,49.853244165128096,5.060833333333334,0.0,13.5,3.668733886960641,34.49666666666666,656.0,6.85,17.783333333333335
26,10,17,53.0,50,55,1.7580981459830647,30.393333333333334,30.39,30.4,0.004923659639173741,77.08333333333333,64,85,6.612087187091302,91.19749999999999,29.82,197.57,45.08630796493645,4.2175,2.25,6.75,1.4498597110817935,52.54583333333333,691.0,6.35,17.866666666666667
30,10,8,48.833333333333336,48,49,0.38924947208076044,30.460833333333337,30.45,30.47,0.005149286505442305,102.66666666666667,102,103,0.49236596391733045,81.75833333333334,11.29,167.64,43.43156536088665,4.4975,1.12,7.87,2.089994019130198,150.66833333333332,686.0,6.383333333333334,17.816666666666666
25,9,17,59.333333333333336,57,61,1.4354811251305468,30.44,30.44,30.44,0.0,68.5,49,82,10.379174954073791,303.26,10.43,359.92,95.35813518234585,4.684166666666667,3.37,7.87,1.6511894243700556,143.32583333333335,724.0,6.2,18.266666666666666
4,9,10,57.333333333333336,57,59,0.6513389472789286,30.481666666666666,30.48,30.49,0.0038924947208067357,96.25,95,98,0.7537783614444159,25.505,5.48,45.74,13.584352964147591,4.403333333333333,1.12,6.75,1.625189965586308,456.86999999999995,747.0,6.133333333333334,18.583333333333332
17,10,13,62.833333333333336,62,64,0.8348471099367215,30.42916666666667,30.42,30.44,0.007929614610988253,57.5,47,64,5.161042882631734,96.295,3.59,352.53,114.2713135480642,11.341666666666667,6.75,18.0,3.2701983073961998,917.8258333333333,700.0,6.3,17.966666666666665
4,12,9,45.0,45,45,0.0,30.393333333333334,30.39,30.4,0.004923659639172526,93.0,93,93,0.0,161.89083333333335,57.93,190.19,51.042905741299165,1.7791666666666668,0.0,4.5,1.4749203881956312,93.23916666666666,660.0,6.716666666666667,17.716666666666665
16,9,14,54.583333333333336,54,56,0.7929614610987602,30.449166666666667,30.44,30.46,0.005149286505443443,97.91666666666667,94,100,1.6764862244009209,96.68583333333333,0.13,354.65,96.28394640648075,6.6525,1.12,10.12,2.647091457018095,301.6925,735.0,6.166666666666667,18.416666666666668
2,10,13,57.583333333333336,56,60,1.1645001528813133,30.425,30.42,30.43,0.005222329678669034,96.25,89,99,3.360871099202487,156.0475,46.8,358.09,131.39890328344035,5.716666666666666,2.25,13.5,3.089110885126343,754.7466666666668,716.0,6.233333333333333,18.166666666666668
23,12,14,56.833333333333336,56,57,0.3892494720807613,30.433333333333334,30.43,30.44,0.004923659639174074,64.5,61,67,2.0225995873897245,68.11583333333333,8.37,355.08,95.41722052108675,9.279166666666667,3.37,14.62,3.1131581694284,696.4466666666667,656.0,6.9,17.833333333333332
4,12,13,45.0,45,45,0.0,30.336666666666662,30.33,30.35,0.008876253645987143,93.0,93,93,0.0,113.27916666666665,20.07,359.88,96.46973132998137,3.3733333333333335,1.12,7.87,1.7943108747236405,208.57416666666666,660.0,6.716666666666667,17.716666666666665
15,9,8,50.25,50,51,0.452267016866645,30.453333333333333,30.43,30.47,0.011547005383792896,99.16666666666667,98,100,0.5773502691896261,150.48166666666665,106.73,174.78,22.44167950015949,3.3716666666666666,0.0,7.87,2.3496144106614336,46.07666666666666,736.0,6.166666666666667,18.433333333333334
22,10,12,56.583333333333336,56,57,0.5149286505444371,30.396666666666665,30.39,30.4,0.004923659639173741,62.166666666666664,53,71,5.702205846437985,120.25166666666667,32.53,359.91,85.2283316992796,6.559166666666667,3.37,11.25,2.621427294548918,977.7966666666666,694.0,6.333333333333333,17.9
11,12,13,53.583333333333336,53,54,0.5149286505444383,30.370833333333334,30.36,30.38,0.006685579234212751,100.25,99,101,0.6215815605080619,315.645,292.41,329.83,11.129319590408683,12.559166666666668,10.12,16.87,1.9086094811446246,277.70250000000004,657.0,6.783333333333333,17.733333333333334
29,10,14,51.083333333333336,51,52,0.2886751345948133,30.39,30.39,30.39,0.0,102.0,102,102,0.0,71.4575,2.22,157.4,44.44157433693652,5.528333333333333,2.25,13.5,3.3395177478011377,412.065,687.0,6.383333333333334,17.833333333333332
20,10,12,56.416666666666664,56,57,0.5149286505444364,30.451666666666668,30.44,30.46,0.005773502691898971,61.5,51,66,4.316985480212279,57.64333333333334,0.12,359.0,97.20601013343055,5.529166666666666,3.37,10.12,2.222494333087502,969.6658333333334,697.0,6.316666666666666,17.933333333333334
30,12,13,50.333333333333336,50,51,0.4923659639173293,30.2925,30.29,30.3,0.004522670168666625,75.33333333333333,73,78,1.5569978883230442,314.86083333333335,8.54,359.81,97.8659271618188,4.029166666666667,0.0,6.75,2.0040706680215252,380.5733333333333,657.0,6.95,17.9
25,9,14,61.166666666666664,60,62,0.7177405625652724,30.4475,30.44,30.45,0.0045226701686654205,78.41666666666667,77,81,1.240112409372141,105.8875,0.14,359.91,152.48470123708688,7.2175,2.25,11.25,2.5582846703495403,880.0591666666668,724.0,6.2,18.266666666666666
2,12,13,45.0,45,45,0.0,30.358333333333334,30.34,30.37,0.009374368665610335,93.0,93,93,0.0,137.09083333333334,93.4,165.24,24.14958891362273,3.6533333333333338,1.12,5.62,1.187957248491049,134.81833333333333,660.0,6.7,17.7
12,10,17,58.333333333333336,58,59,0.49236596391733295,30.44333333333333,30.44,30.45,0.0049236596391725755,56.25,37,81,17.05672354767522,109.27749999999999,31.48,176.17,47.1721971514038,6.279166666666666,1.12,12.37,3.3746284868474667,85.0175,706.0,6.266666666666667,18.033333333333335
6,11,9,62.916666666666664,62,64,0.5149286505444375,30.498333333333335,30.49,30.5,0.0038924947208077002,18.083333333333332,17,19,0.6685579234215212,9.626666666666667,0.1,42.1,12.135701900016358,5.341666666666666,1.12,7.87,1.8663568465831712,688.4716666666667,680.0,6.433333333333334,17.766666666666666
23,11,16,48.916666666666664,47,50,1.164500152881314,30.41,30.4,30.42,0.006030226891555119,80.0,67,89,7.567874686642689,90.67333333333333,12.85,188.3,53.89035355293753,4.778333333333333,2.25,7.87,1.7381067721849404,174.44500000000002,666.0,6.6,17.7
10,10,16,60.416666666666664,60,61,0.5149286505444371,30.399166666666662,30.39,30.4,0.002886751345947641,57.416666666666664,44,64,6.273440890457211,34.458333333333336,0.6,88.77,28.620019958487838,4.028333333333333,1.12,7.87,1.8234873349179206,368.67,707.0,6.266666666666667,18.05
22,9,16,64.83333333333333,62,67,1.9462473604038129,30.41,30.41,30.41,0.0,54.75,48,75,7.7356906020670895,111.98166666666667,26.48,177.59,43.332772991715125,7.965833333333333,4.5,14.62,3.5383521031774956,437.89750000000004,728.0,6.183333333333334,18.316666666666666
9,12,9,52.333333333333336,52,54,0.6513389472789286,30.413333333333338,30.41,30.42,0.0049236596391745505,93.25,85,95,2.8324419275118893,291.8,188.15,306.74,33.485747578769846,2.155,0.0,4.5,1.760033574059933,152.32750000000001,658.0,6.766666666666667,17.733333333333334
11,12,9,51.416666666666664,50,52,0.6685579234215216,30.424166666666668,30.42,30.43,0.005149286505443313,98.25,97,99,0.7537783614444087,331.84,319.89,359.85,11.958602077014012,1.7808333333333335,0.0,4.5,1.3102911427571655,528.6941666666667,657.0,6.783333333333333,17.733333333333334
17,12,8,43.916666666666664,43,45,0.6685579234215209,30.295,30.28,30.31,0.011677484162422326,97.0,94,98,1.2792042981336644,109.1325,34.77,150.61,38.920862628252124,3.091666666666667,1.12,5.62,1.449331089178938,142.32833333333335,656.0,6.85,17.783333333333335
5,10,17,55.72727272727273,55,57,0.6466697906828621,30.44545454545454,30.44,30.45,0.00522232967866998,99.45454545454545,95,102,1.916436086262009,84.28636363636363,29.44,156.31,47.27648639074762,2.4518181818181817,0.0,4.5,1.3133302568799532,92.8409090909091,714.0,6.233333333333333,18.133333333333333
27,9,15,59.333333333333336,59,61,0.6513389472789309,30.364166666666666,30.36,30.37,0.005149286505445101,81.5,79,83,1.507556722888818,78.89833333333333,0.1,353.64,128.72947595165562,4.685,1.12,6.75,2.3924255474308915,288.6516666666667,722.0,6.216666666666667,18.25
9,12,13,53.166666666666664,53,54,0.3892494720807609,30.36583333333333,30.36,30.37,0.005149286505445393,94.08333333333333,93,96,0.9962049198956209,338.6383333333333,329.81,350.83,6.155801156534198,3.5608333333333335,2.25,4.5,0.9395691307802483,191.0975,658.0,6.766666666666667,17.733333333333334
5,11,11,63.583333333333336,62,64,0.668557923421521,30.49,30.48,30.5,0.006030226891554539,25.0,22,28,2.2563042992710654,38.064166666666665,0.58,90.6,26.58836158866689,8.810833333333333,2.25,15.75,3.892366558309022,920.9958333333334,680.0,6.433333333333334,17.766666666666666
7,11,7,48.416666666666664,46,55,2.7784342658585577,30.451666666666668,30.45,30.46,0.0038924947208068047,21.25,16,25,2.800162332956626,219.70666666666668,201.39,275.37,25.79789855195517,7.216666666666666,4.5,10.12,2.221458707218927,119.45333333333333,679.0,6.45,17.766666666666666
26,12,12,58.416666666666664,58,59,0.5149286505444365,30.459166666666665,30.45,30.47,0.007929614610987925,35.416666666666664,33,40,2.2746961169005444,114.5225,25.51,231.38,62.557008927130546,7.403333333333333,3.37,13.5,3.374350667053207,750.6191666666667,656.0,6.916666666666667,17.85
12,9,18,55.583333333333336,55,56,0.5149286505444329,30.47083333333333,30.47,30.48,0.0028867513459489144,99.0,99,99,0.0,340.8591666666667,325.03,351.2,9.464730182326498,4.1225,0.0,7.87,2.0534632608440706,4.8625,739.0,6.15,18.466666666666665
13,12,12,52.333333333333336,52,53,0.4923659639173293,30.2975,30.29,30.31,0.00621581560508013,87.08333333333333,85,89,1.1645001528813137,307.805,287.11,329.69,13.76323264089046,14.528333333333334,12.37,18.0,1.6948093662352672,850.4783333333334,657.0,6.8,17.75
